2020-04-15 02:50:17.662471	https://www.encodeproject.org/report/?type=File&file_format=bigBed&assembly=GRCh38&assay_term_name=ChIP-seq&status=released&lab.title=ENCODE+Processing+Pipeline&output_type=replicated+peaks&output_type=optimal+IDR+thresholded+peaks&field=%40id&field=dataset&field=biological_replicates&field=biosample_ontology.term_name&field=target.label&field=cloud_metadata&field=biosample_ontology&limit=all
ID	Dataset	Biological replicates	Biosample name	Target label	Cloud metadata	Biosample ontology
/files/ENCFF928BNB/	/experiments/ENCSR000DNP/	1,2	GM12878	SUPT20H	{'md5sum_base64': 't0A58Csyh4m0KJPmOwFTOg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/04/4584a87a-5ce2-4b30-8178-37a2367c505d/ENCFF928BNB.bigBed', 'file_size': 30051}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF181YFU/	/experiments/ENCSR130EML/	1,2	H1	H3K4ac	{'md5sum_base64': 'iSaIVFiOldspgGM/U2Jb6A==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/17/a1b814b6-529c-4c59-a5b3-fdb85f6b5a4b/ENCFF181YFU.bigBed', 'file_size': 2208023}	/biosample-types/cell_line_EFO_0003042/
/files/ENCFF119CMI/	/experiments/ENCSR030TJP/	1,2	K562	DACH1	{'md5sum_base64': '7oytCj2uUO0yRkpMe/0hLg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/23/3ee42013-3320-4830-8764-f4ab9d27f9ca/ENCFF119CMI.bigBed', 'file_size': 646364}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF457EXX/	/experiments/ENCSR000BIL/	1,2	GM12891	POLR2AphosphoS5	{'md5sum_base64': 'ZMtTWDIMQVFJkSsMyq2p5g==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/16/ade769bf-79c7-44e7-8499-630a52d5c38e/ENCFF457EXX.bigBed', 'file_size': 1052292}	/biosample-types/cell_line_EFO_0002785/
/files/ENCFF816HZW/	/experiments/ENCSR925LJZ/	1,2	H1	H3K36me3	{'md5sum_base64': 'WdWwrVcKbby2R5L35IWK0A==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/16/3a06330f-a750-48a7-a40c-f73541602cf6/ENCFF816HZW.bigBed', 'file_size': 1568970}	/biosample-types/cell_line_EFO_0003042/
/files/ENCFF577MAP/	/experiments/ENCSR238WMO/	1,2	neural stem progenitor cell	H3K36me3	{'md5sum_base64': 'HBpa2mkdn0tlvSgqx9YbIw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/07/11/6eb2d08b-b22f-4452-a1e1-f02f65a198da/ENCFF577MAP.bigBed', 'file_size': 7906878}	/biosample-types/in_vitro_differentiated_cells_CL_0000047/
/files/ENCFF116QOJ/	/experiments/ENCSR946QFD/	1,2	PC-3	H2AFZ	{'md5sum_base64': 'H2wvvNQftycvnT2Z7ZkTSQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/06/37d8190e-da4d-4c3b-ba2e-830d8d2731e6/ENCFF116QOJ.bigBed', 'file_size': 4248531}	/biosample-types/cell_line_EFO_0002074/
/files/ENCFF252MTX/	/experiments/ENCSR808FFI/	1,2	HepG2	ZKSCAN8	{'md5sum_base64': 'pSl8VGLc25OLChQ/NDi3rg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/07/6fb1b5f3-564c-4e4d-ae33-2335c40445fb/ENCFF252MTX.bigBed', 'file_size': 662999}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF396KBF/	/experiments/ENCSR103GAK/	1,2	HEK293	ZNF175	{'md5sum_base64': '/esFTprlgzt0aeTlsZCCsA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/5b048bec-05b0-40d9-9e1f-3f26c1b8b7c7/ENCFF396KBF.bigBed', 'file_size': 79652}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF741QYR/	/experiments/ENCSR018MQH/	1,2	MCF-7	ZNF579	{'md5sum_base64': 'TuVHqY2OxH26hPJKlQnW1A==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/18/0d1020db-a9f5-4cce-8277-6331e47601f1/ENCFF741QYR.bigBed', 'file_size': 614917}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF101WNH/	/experiments/ENCSR669NFS/	3,4	K562	ARNT	{'md5sum_base64': 'BQ3oiTRwDFes5MMvPfBfFw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/05/d1d3e389-7bec-494c-aab9-76e91a0ad429/ENCFF101WNH.bigBed', 'file_size': 258335}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF210GCM/	/experiments/ENCSR080CST/	1,2	HEK293	ZNF639	{'md5sum_base64': 'hxNTmKk2FfhxW/7cwij+FQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/f40b22a7-7a77-4fdb-8a3b-c0e460713e9c/ENCFF210GCM.bigBed', 'file_size': 697014}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF546VDN/	/experiments/ENCSR840VWD/	1,2	transverse colon	H3K27me3	{'md5sum_base64': 'SBx10deDBhKjdbM70ZJhzQ==', 'url': 'https://encode-public.s3.amazonaws.com/2019/09/07/928e6dc5-48b9-4bf9-9b09-3d08a69a7b6b/ENCFF546VDN.bigBed', 'file_size': 1001771}	/biosample-types/tissue_UBERON_0001157/
/files/ENCFF484YZD/	/experiments/ENCSR463DSJ/	1,2	DOHH2	H3K9me2	{'md5sum_base64': 'ThkUgTOQUoC6zg54Ws2dTw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/01/9b667c21-40ff-4cd9-8265-4256a8c2dead/ENCFF484YZD.bigBed', 'file_size': 81046}	/biosample-types/cell_line_EFO_0002167/
/files/ENCFF752NBP/	/experiments/ENCSR777CQW/	1,2	22Rv1	H3K27ac	{'md5sum_base64': 'mGLNx028fsc4vPjIJU7OMA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/02/d64aba0c-6b7e-4477-9441-f0c644e6873e/ENCFF752NBP.bigBed', 'file_size': 2843884}	/biosample-types/cell_line_EFO_0002095/
/files/ENCFF296IHF/	/experiments/ENCSR551KAP/	1,2	HEK293	ZNF138	{'md5sum_base64': '0Oest3yI6IzQYOuigUH6wQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/361851b2-7e10-4aa4-973f-0605442f1145/ENCFF296IHF.bigBed', 'file_size': 107646}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF232GOA/	/experiments/ENCSR691TXI/	1,2	HEK293	ZNF610	{'md5sum_base64': 'NzoRGJFRgCgn4dZ9dgRhng==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/d8f3dea6-392c-4592-b671-c83bc4c71bae/ENCFF232GOA.bigBed', 'file_size': 513461}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF855UTF/	/experiments/ENCSR203KEU/	1,2	RWPE1	H3K27ac	{'md5sum_base64': 'Zgp1gV3buYRYyjRfG7JH2A==', 'url': 'https://encode-public.s3.amazonaws.com/2017/03/02/880b3ed7-ce9f-48bb-936e-cd731ae597ef/ENCFF855UTF.bigBed', 'file_size': 4693916}	/biosample-types/cell_line_EFO_0002323/
/files/ENCFF003AMA/	/experiments/ENCSR592KSP/	1,2	HEK293	ZFP64	{'md5sum_base64': '5UasrCgBg4OnWV6Zp57ocw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/5b08cfef-2fe7-4fc8-bab7-acb99f037d66/ENCFF003AMA.bigBed', 'file_size': 265470}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF253GMY/	/experiments/ENCSR966YYJ/	1,2	MCF-7	BMI1	{'md5sum_base64': 'rJXywVJbl7d45ylpccAUMw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/05/12/f5bdc3a7-4bf9-44d9-9d96-c825dd44d7e0/ENCFF253GMY.bigBed', 'file_size': 425211}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF791FGP/	/experiments/ENCSR714LZQ/	1,2	HEK293	ZNF664	{'md5sum_base64': '7UCd8MsXoj7/5X1vDdZxrQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/badbf147-8241-4c33-86dc-df3013e84ba3/ENCFF791FGP.bigBed', 'file_size': 1008623}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF363KXX/	/experiments/ENCSR000AOV/	1,2	GM12878	H2AFZ	{'md5sum_base64': 'HESBba1NmVFNunGTlmlhgA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/11/0478957d-8e43-474b-9d6d-659702d84ff6/ENCFF363KXX.bigBed', 'file_size': 3276294}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF842TNI/	/experiments/ENCSR897JAS/	1,2	MCF-7	CREB1	{'md5sum_base64': 'id+rsAC/fypk4kORfC64wQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/26/e932b643-a207-4013-a686-fc83f57cb2b9/ENCFF842TNI.bigBed', 'file_size': 1832033}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF016FJD/	/experiments/ENCSR668HOP/	1,2	HEK293	ZNF580	{'md5sum_base64': 'qz7gcKFU0as8+MRYfAol6Q==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/7d5a575f-d5db-40e3-b860-c60cdda315d0/ENCFF016FJD.bigBed', 'file_size': 924859}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF916LCF/	/experiments/ENCSR807LQP/	1,2	HEK293	SP2	{'md5sum_base64': 'G8oezNUNxSRGSXJCXTDxNw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/0762b955-90ed-4794-9426-4a12e9464628/ENCFF916LCF.bigBed', 'file_size': 1345966}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF394TCH/	/experiments/ENCSR000EDN/	1,2	HepG2	MAZ	{'md5sum_base64': 'EfVCdZHTsuBuiClEDSMbMg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/14/cc9fb49a-4abf-49c3-9802-9b22dbe6c419/ENCFF394TCH.bigBed', 'file_size': 617837}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF635XFL/	/experiments/ENCSR883XRM/	1,2	hepatocyte	H2AFZ	{'md5sum_base64': 'tm9nM7DWxEj92KyGRHULOA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/17/ed4d4dfe-d610-41af-84a1-605552525da0/ENCFF635XFL.bigBed', 'file_size': 2896837}	/biosample-types/in_vitro_differentiated_cells_CL_0000182/
/files/ENCFF519XLO/	/experiments/ENCSR000BQE/	1,2	Ishikawa	CTCF	{'md5sum_base64': 'IwmuD+CwlYsoKj39N9ZI+A==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/13/ed67a0a9-8f85-4ce5-b375-c4924d46d3b3/ENCFF519XLO.bigBed', 'file_size': 594554}	/biosample-types/cell_line_EFO_0005718/
/files/ENCFF119YZV/	/experiments/ENCSR707BNG/	1,2	HEK293	MYNN	{'md5sum_base64': 'SWE+7R2CEBkT1XjPxajKXw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/21b08024-12c0-4883-a4d9-e1465caa1016/ENCFF119YZV.bigBed', 'file_size': 303153}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF853RYV/	/experiments/ENCSR900HAP/	1,2	Loucy	H2AFZ	{'md5sum_base64': 'INU6u9rXTOTcYJYKl8e6xA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/b39fecf3-fd9f-4148-9a22-2b9e238a540e/ENCFF853RYV.bigBed', 'file_size': 4529742}	/biosample-types/cell_line_EFO_0007112/
/files/ENCFF188IPX/	/experiments/ENCSR468IJT/	1,2	HEK293	SP7	{'md5sum_base64': '/G3AMpuVkDks7N2o1N7F6g==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/6a0c268a-40d2-46b4-ac68-c816d0c5fdae/ENCFF188IPX.bigBed', 'file_size': 1986018}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF050GFU/	/experiments/ENCSR000BVO/	1,2	T47D	JUND	{'md5sum_base64': 'bG3F0sq9mzjuYha9RQ+dSA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/03/2fba2ac8-26ec-46f4-9e47-c78ef0c1b3e3/ENCFF050GFU.bigBed', 'file_size': 347677}	/biosample-types/cell_line_EFO_0001247/
/files/ENCFF470PPN/	/experiments/ENCSR243ZGI/	1,2	foreskin keratinocyte	H3K4me1	{'md5sum_base64': 'ITdR+nvoOH1huEYhbNA7SQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/12/f36b5cc2-bb2d-416d-9bbe-c91f069c3299/ENCFF470PPN.bigBed', 'file_size': 6671438}	/biosample-types/primary_cell_CL_1001606/
/files/ENCFF161QQL/	/experiments/ENCSR000DYS/	1,2	GM12878	JUND	{'md5sum_base64': 'SWk1LMmnaYrmfyiAeSAfWw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/03/3e7f90dd-286a-4538-ab09-3d96c133c14f/ENCFF161QQL.bigBed', 'file_size': 266375}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF317BIH/	/experiments/ENCSR000AMV/	1,2	fibroblast of lung	H3K4me2	{'md5sum_base64': 'EvYmb+8KvqTNnUTxjhyAUw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/28/04c8715f-d299-4bea-8e82-1237843f10d6/ENCFF317BIH.bigBed', 'file_size': 4310627}	/biosample-types/primary_cell_CL_0002553/
/files/ENCFF800AJW/	/experiments/ENCSR000ASF/	1,2	fibroblast of lung	H3K79me2	{'md5sum_base64': 'qMDjksXZzDGrfetRIQUisA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/28/cf07e178-2056-4088-a0c2-438622c0ab69/ENCFF800AJW.bigBed', 'file_size': 4178038}	/biosample-types/primary_cell_CL_0002553/
/files/ENCFF485RIJ/	/experiments/ENCSR000FCJ/	1,2	HEK293	H3K9me3	{'md5sum_base64': '5c0qjdTVL9gvkVC+JJXeRA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/27/c1412bed-7964-4ba9-aafb-24ad5f8edf71/ENCFF485RIJ.bigBed', 'file_size': 407169}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF975RAE/	/experiments/ENCSR844DRI/	1,2	ES-I3	H3K36me3	{'md5sum_base64': 'B++nE/vZJ7iHyRW9vntGSw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/10/21/fd6b218f-b913-42b0-b53b-1e4d4c3ff85c/ENCFF975RAE.bigBed', 'file_size': 2345510}	/biosample-types/cell_line_EFO_0007076/
/files/ENCFF943PNJ/	/experiments/ENCSR817HTJ/	1,2	foreskin keratinocyte	CTCF	{'md5sum_base64': 'nTqfEmwasn4cFI2b8wYtoA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/09/b13af922-87a5-4710-a537-fd5ef23e4f3e/ENCFF943PNJ.bigBed', 'file_size': 2350061}	/biosample-types/primary_cell_CL_1001606/
/files/ENCFF735SNM/	/experiments/ENCSR000BIU/	1,2	H1	USF1	{'md5sum_base64': 'YCcr9YOMcKgDBdfXOqe8jQ==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/14/f8af4020-6c7a-4cca-832f-eaa0d7256913/ENCFF735SNM.bigBed', 'file_size': 1011242}	/biosample-types/cell_line_EFO_0003042/
/files/ENCFF677VEL/	/experiments/ENCSR000EBZ/	1,2	H1	JUND	{'md5sum_base64': 'LVPqs064KwgboyqIUatagw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/14/805832ee-5277-462d-8f67-67d397eb0922/ENCFF677VEL.bigBed', 'file_size': 494288}	/biosample-types/cell_line_EFO_0003042/
/files/ENCFF382AFR/	/experiments/ENCSR036EGV/	1,2	foreskin keratinocyte	CTCF	{'md5sum_base64': 'xAC2Z0KjPN8zqJ6VGk8Lzg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/09/88485e78-2430-49cd-93ff-2350680e3236/ENCFF382AFR.bigBed', 'file_size': 2117372}	/biosample-types/primary_cell_CL_1001606/
/files/ENCFF878TBF/	/experiments/ENCSR605MGM/	1,2	HEK293	SCRT1	{'md5sum_base64': 'khGkGqp6bxFU61hvdhYe9w==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/ad3965d6-e06e-424f-ad49-6d37af958141/ENCFF878TBF.bigBed', 'file_size': 984992}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF384TCN/	/experiments/ENCSR000FCO/	1,2	Panc1	H3K27me3	{'md5sum_base64': '6zuctfeMi70DpdNKuzfssQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/27/f23e9962-3cec-4090-b19e-8a16f4b30ab8/ENCFF384TCN.bigBed', 'file_size': 2558244}	/biosample-types/cell_line_EFO_0002713/
/files/ENCFF599XJI/	/experiments/ENCSR000BHT/	1,2	HeLa-S3	TAF1	{'md5sum_base64': 'TuVh2gash4FDoyE1kSJ+2g==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/14/71945e0f-04d3-4125-87c6-34f627f1edfa/ENCFF599XJI.bigBed', 'file_size': 713368}	/biosample-types/cell_line_EFO_0002791/
/files/ENCFF706RRL/	/experiments/ENCSR000EGF/	1,2	K562	POLR2AphosphoS2	{'md5sum_base64': 'yLSWbDDin/Uu1lUXUhzqYg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/13/a085eb39-f402-42b0-9c0c-6b5de7b949ae/ENCFF706RRL.bigBed', 'file_size': 477195}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF188APX/	/experiments/ENCSR041ZIQ/	1,2	HEK293	SALL1	{'md5sum_base64': 'IrQjOgK1z2EXxT08WDhNJA==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/13/5791a7c7-bf42-41f6-81ac-7cc4e0e4f865/ENCFF188APX.bigBed', 'file_size': 113786}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF426JGY/	/experiments/ENCSR361LIU/	1,2	neural stem progenitor cell	H3K23ac	{'md5sum_base64': '7r3nfpAXyETEiuu7LTkUaw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/10/eb99842a-e162-4a96-bc32-16321274d72e/ENCFF426JGY.bigBed', 'file_size': 6781568}	/biosample-types/in_vitro_differentiated_cells_CL_0000047/
/files/ENCFF142YLC/	/experiments/ENCSR000BPB/	1,2	SK-N-SH	SIN3A	{'md5sum_base64': 't8XFhrq+879EXcrGioHBtw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/12/14/1afff136-efba-43b8-86cc-28578144b815/ENCFF142YLC.bigBed', 'file_size': 598167}	/biosample-types/cell_line_EFO_0003072/
/files/ENCFF543NFT/	/experiments/ENCSR343ZOV/	1,2	coronary artery	H3K4me3	{'md5sum_base64': 'tJTDfP46+Rq3aENXIDw+7A==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/a1f6148b-9860-4060-9e14-6e77ad1db868/ENCFF543NFT.bigBed', 'file_size': 3091534}	/biosample-types/tissue_UBERON_0001621/
/files/ENCFF548XGJ/	/experiments/ENCSR868JLS/	1,2	HepG2	U2AF1	{'md5sum_base64': '5KrsDAEGeHeL5djslIKwLQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/11/eefb9ef4-7cc1-48e8-9fb1-f777dd33b9f8/ENCFF548XGJ.bigBed', 'file_size': 296260}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF799ERW/	/experiments/ENCSR604VWJ/	1,2	HEK293	KLF7	{'md5sum_base64': 'LHiSDkKCrjIvUkkXksyiEg==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/0d59f7e2-2154-454a-9bef-a6d7d4fde9f8/ENCFF799ERW.bigBed', 'file_size': 529765}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF714UCR/	/experiments/ENCSR367JIO/	1,2	H9	H4K8ac	{'md5sum_base64': 'nN1uTt+SJUL3D3+CLPckVQ==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/10/c5fd7a04-dafd-4b36-a319-45e20ba67805/ENCFF714UCR.bigBed', 'file_size': 1494161}	/biosample-types/cell_line_EFO_0003045/
/files/ENCFF673ZGJ/	/experiments/ENCSR000ASM/	1,2	CD14-positive monocyte	H3K4me1	{'md5sum_base64': 'u61h2GTP7vQMOsmaFiYUKA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/02/7f65327d-321d-465b-a314-42909a528ea5/ENCFF673ZGJ.bigBed', 'file_size': 4683293}	/biosample-types/primary_cell_CL_0001054/
/files/ENCFF228SLX/	/experiments/ENCSR000APS/	1,2	fibroblast of dermis	H3K9ac	{'md5sum_base64': 'XVIhRYt+AdCsDMvKTg68Xw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/07/9bdb4b44-a639-43e6-b8e8-063c7aa32f6d/ENCFF228SLX.bigBed', 'file_size': 2273033}	/biosample-types/primary_cell_CL_0002551/
/files/ENCFF600JOT/	/experiments/ENCSR736BUG/	1,2	liver	EGR1	{'md5sum_base64': 'W9wGhKwATQ1Kxnhf0Cefdw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/26/bcbe63e2-0aa8-4943-b680-b402c439e3b3/ENCFF600JOT.bigBed', 'file_size': 734570}	/biosample-types/tissue_UBERON_0002107/
/files/ENCFF259AGF/	/experiments/ENCSR735KEY/	1,2	liver	FOXA1	{'md5sum_base64': 'KYXM4DOqePGnV8YDwKb2Hw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/26/34bce6eb-bae5-4c89-9605-91a34a823864/ENCFF259AGF.bigBed', 'file_size': 550771}	/biosample-types/tissue_UBERON_0002107/
/files/ENCFF842CZS/	/experiments/ENCSR200ETW/	1,2	endodermal cell	H3K27ac	{'md5sum_base64': 'DtHM9DhhS+SOH95tdPQsbg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/08/ea8d389f-7391-44e8-9395-1871d63bc41e/ENCFF842CZS.bigBed', 'file_size': 3534395}	/biosample-types/in_vitro_differentiated_cells_CL_0000223/
/files/ENCFF003QWA/	/experiments/ENCSR000AOZ/	1,2	myotube	H4K20me1	{'md5sum_base64': 'JXAeNgCoFT/VrlI3b1fCgg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/02/2a29d5e4-f267-4e6b-a3eb-5157b5da301c/ENCFF003QWA.bigBed', 'file_size': 1936322}	/biosample-types/in_vitro_differentiated_cells_CL_0002372/
/files/ENCFF891QNF/	/experiments/ENCSR482BBZ/	1,2	HEK293	GLIS1	{'md5sum_base64': '5ib7cdjEbR8bNNYAf+alRw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/11/01/66e4382d-7df0-450b-894f-a2cea797e88f/ENCFF891QNF.bigBed', 'file_size': 2548776}	/biosample-types/cell_line_EFO_0001182/
/files/ENCFF428XNY/	/experiments/ENCSR000ANU/	1,2	myotube	H2AFZ	{'md5sum_base64': '8o4FvbXrUVZXg9uQKvbRzg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/02/26fc3fe2-fca0-4fc1-986e-5e6b82e4bc48/ENCFF428XNY.bigBed', 'file_size': 4993065}	/biosample-types/in_vitro_differentiated_cells_CL_0002372/
/files/ENCFF932TEL/	/experiments/ENCSR047LSJ/	1,2	K562	TAF15	{'md5sum_base64': 'Nfe1xHP2/A4oQ4cda94baA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/11/6e3e92c1-61a1-4af8-8e6d-234e8db08424/ENCFF932TEL.bigBed', 'file_size': 106099}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF340OSI/	/experiments/ENCSR000AON/	1,2	myotube	H3K79me2	{'md5sum_base64': 'rpl5IQMjAdCuSVhakEGOtg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/02/3c583922-aa74-42e9-962a-a7b4fc7dfd5d/ENCFF340OSI.bigBed', 'file_size': 7209423}	/biosample-types/in_vitro_differentiated_cells_CL_0002372/
/files/ENCFF447SRJ/	/experiments/ENCSR872EVQ/	1,2	HepG2	PCBP1	{'md5sum_base64': 'IPRY4mTo/+zILjB4vMO4Aw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/11/baa3fe0c-da7e-4c7e-8a21-d319887af982/ENCFF447SRJ.bigBed', 'file_size': 476387}	/biosample-types/cell_line_EFO_0001187/
/files/ENCFF949VNS/	/experiments/ENCSR278SQL/	1,2	GM12878	NBN	{'md5sum_base64': 'kou8LFIMEJlwyxqHMZEQzw==', 'url': 'https://encode-public.s3.amazonaws.com/2016/10/18/ef68560e-6912-4270-a350-07c1fdcf67a3/ENCFF949VNS.bigBed', 'file_size': 1508923}	/biosample-types/cell_line_EFO_0002784/
/files/ENCFF785GEE/	/experiments/ENCSR476FBL/	1,2	neural stem progenitor cell	H3K4ac	{'md5sum_base64': 'z2BoUjgqkhlR/lPTe/5oWA==', 'url': 'https://encode-public.s3.amazonaws.com/2017/01/28/79b14773-2b8d-464a-90f7-7014b9ea92d4/ENCFF785GEE.bigBed', 'file_size': 1236887}	/biosample-types/in_vitro_differentiated_cells_CL_0000047/
/files/ENCFF053OQH/	/experiments/ENCSR166KLM/	1,2	iPS-20b	H3K9ac	{'md5sum_base64': 'kavxcoZWODJUixeMALOeSg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/04/900f6bbf-cd54-4e99-bc7f-2b067dd4f067/ENCFF053OQH.bigBed', 'file_size': 3104690}	/biosample-types/cell_line_EFO_0007108/
/files/ENCFF630FGT/	/experiments/ENCSR681AIW/	1,2	iPS DF 6.9	H3K9me3	{'md5sum_base64': 'RvKVJM8PmYva+YI7Kbspcw==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/04/968387a1-5c23-4920-be02-37e0893c295a/ENCFF630FGT.bigBed', 'file_size': 978004}	/biosample-types/cell_line_EFO_0007098/
/files/ENCFF732XPX/	/experiments/ENCSR621XWM/	1,3	T-cell	H3K36me3	{'md5sum_base64': 'F5xdu/ghibCcYBqCtyOY0Q==', 'url': 'https://encode-public.s3.amazonaws.com/2018/02/01/97dfa0a7-67ed-4ad7-af73-9cf2505c2e9c/ENCFF732XPX.bigBed', 'file_size': 1963358}	/biosample-types/primary_cell_CL_0000084/
/files/ENCFF699IVQ/	/experiments/ENCSR702BYX/	1,2	MCF-7	NFIB	{'md5sum_base64': 'ZemxOC1g42Me8PSp7Oo0Hg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/01/36fbe80b-4700-46d1-9e1c-4f1892fad674/ENCFF699IVQ.bigBed', 'file_size': 799346}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF341ORD/	/experiments/ENCSR785UCD/	1,2	MCF-7	ZNF8	{'md5sum_base64': 'qck6SwFxD7CrIgWudB/S6g==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/01/1ad8b147-0160-4a18-9f1c-82b09dc27528/ENCFF341ORD.bigBed', 'file_size': 169092}	/biosample-types/cell_line_EFO_0001203/
/files/ENCFF401MLE/	/experiments/ENCSR211LTF/	1,2	K562	EGR1	{'md5sum_base64': '8J9GZ82nwF1ke9zV06KRvg==', 'url': 'https://encode-public.s3.amazonaws.com/2017/02/01/ff25bd32-0f39-40e7-9a11-da3287a08969/ENCFF401MLE.bigBed', 'file_size': 1077567}	/biosample-types/cell_line_EFO_0002067/
/files/ENCFF002WRW/	/experiments/ENCSR971QHH/	1,2	CD4-positive, alpha-beta T cell	H3K4me1	{'md5sum_base64': 'IsimJHXhZvT5tZiSDdWC5g==', 'url': 'https://encode-public.s3.amazonaws.com/2018/01/20/ccad070c-0a19-4e22-bb22-b7536a40103e/ENCFF002WRW.bigBed', 'file_size': 4928117}	/biosample-types/primary_cell_CL_0000624/
